personName,teamName,season_year,position,mean_minutes_played,total_minutes_played
Ben Gordon,Pistons,2011-12,G,26.889423076923077,1398.25
Ben McLemore,Grizzlies,2017-18,F,18.833333333333332,37.666666666666664
Ben McLemore,Grizzlies,2017-18,G,19.499382716049382,1052.9666666666667
Ben McLemore,Kings,2013-14,F,13.366666666666667,13.366666666666667
Ben McLemore,Kings,2013-14,G,26.834156378600824,2173.5666666666666
Ben McLemore,Kings,2014-15,G,32.56280487804878,2670.15
Ben McLemore,Kings,2015-16,F,22.275,44.55
Ben McLemore,Kings,2015-16,G,21.185606060606062,1398.25
Ben McLemore,Kings,2016-17,F,20.408333333333335,163.26666666666668
Ben McLemore,Kings,2016-17,G,19.11320754716981,1013.0
Ben McLemore,Kings,2018-19,F,8.055555555555555,24.166666666666668
Ben McLemore,Kings,2018-19,G,8.340625,133.45
Ben McLemore,Lakers,2020-21,F,17.426666666666666,261.4
Ben McLemore,Lakers,2020-21,G,17.7,106.2
Ben McLemore,Rockets,2019-20,F,23.08604651162791,992.7
Ben McLemore,Rockets,2019-20,G,22.38452380952381,626.7666666666667
Ben McLemore,Rockets,2020-21,F,12.817592592592593,230.71666666666667
Ben McLemore,Rockets,2020-21,G,21.892857142857142,306.5
Ben McLemore,Trail Blazers,2021-22,G,20.0765625,1284.9
Ben Sheppard,Pacers,2023-24,F,14.2859649122807,814.3
Ben Simmons,76ers,2017-18,F,34.025,68.05
Ben Simmons,76ers,2017-18,G,33.71540084388186,2663.516666666667
Ben Simmons,76ers,2018-19,F,35.2,35.2
Ben Simmons,76ers,2018-19,G,34.167307692307695,2665.05
Ben Simmons,76ers,2019-20,F,28.805555555555557,86.41666666666667
Ben Simmons,76ers,2019-20,G,35.75,1930.5
Ben Simmons,76ers,2020-21,G,32.367528735632185,1877.3166666666666
Ben Simmons,Nets,2022-23,C,29.23888888888889,87.71666666666667
Ben Simmons,Nets,2022-23,F,23.9,23.9
Ben Simmons,Nets,2022-23,G,26.14342105263158,993.45
Ben Simmons,Nets,2023-24,C,14.166666666666666,14.166666666666666
Ben Simmons,Nets,2023-24,G,24.625,344.75
Ben Uzoh,Cavaliers,2011-12,G,6.308333333333334,12.616666666666667
Ben Uzoh,Nets,2010-11,G,10.418650793650793,437.5833333333333
Ben Uzoh,Raptors,2011-12,G,22.314583333333335,357.03333333333336
Ben Wallace,Pistons,2010-11,C,22.87275641025641,1189.3833333333334
Ben Wallace,Pistons,2010-11,F,24.40833333333333,48.81666666666666
Ben Wallace,Pistons,2011-12,C,15.644444444444446,657.0666666666667
Ben Wallace,Pistons,2011-12,F,16.160833333333333,323.21666666666664
Bennedict Mathurin,Pacers,2022-23,F,27.741812865497074,1581.2833333333333
Bennedict Mathurin,Pacers,2022-23,G,30.52777777777778,641.0833333333334
Bennedict Mathurin,Pacers,2023-24,F,25.82282608695652,1187.85
Bennedict Mathurin,Pacers,2023-24,G,26.965384615384615,350.55
Beno Udrih,Bucks,2011-12,G,18.305367231638417,1080.0166666666667
Beno Udrih,Bucks,2012-13,G,18.432051282051283,718.85
Beno Udrih,Grizzlies,2013-14,G,5.523333333333333,55.233333333333334
Beno Udrih,Grizzlies,2014-15,G,18.917510548523207,1494.4833333333333
Beno Udrih,Grizzlies,2015-16,G,15.04375,120.35
Beno Udrih,Heat,2015-16,G,16.313888888888886,587.3
Beno Udrih,Kings,2010-11,G,34.60232067510549,2733.5833333333335
Beno Udrih,Knicks,2013-14,G,18.95752688172043,587.6833333333333
Beno Udrih,Magic,2012-13,G,27.325308641975308,737.7833333333333
Beno Udrih,Pistons,2016-17,G,14.363247863247862,560.1666666666666
Bernard James,Mavericks,2012-13,C,9.935507246376812,457.0333333333333
Bernard James,Mavericks,2013-14,C,4.866666666666666,146.0
Bernard James,Mavericks,2014-15,C,9.854166666666666,157.66666666666666
Bilal Coulibaly,Wizards,2023-24,F,26.770303030303033,1472.3666666666668
Bilal Coulibaly,Wizards,2023-24,G,30.358333333333334,242.86666666666667
Bismack Biyombo,Bobcats,2011-12,C,22.937365591397853,1422.1166666666668
Bismack Biyombo,Bobcats,2011-12,F,33.13333333333333,33.13333333333333
Bismack Biyombo,Bobcats,2012-13,C,27.52029914529915,2146.5833333333335
Bismack Biyombo,Bobcats,2012-13,F,19.825,39.65
Bismack Biyombo,Bobcats,2013-14,C,13.927922077922078,1072.45
Bismack Biyombo,Grizzlies,2023-24,C,23.936111111111114,718.0833333333334
Bismack Biyombo,Hornets,2014-15,C,19.4234375,1243.1
Bismack Biyombo,Hornets,2018-19,C,14.489506172839507,782.4333333333334
Bismack Biyombo,Hornets,2019-20,C,19.41635220125786,1029.0666666666666
Bismack Biyombo,Hornets,2020-21,C,20.436363636363637,1348.8
Bismack Biyombo,Magic,2016-17,C,22.067099567099568,1699.1666666666667
Bismack Biyombo,Magic,2016-17,F,23.570833333333333,94.28333333333333
Bismack Biyombo,Magic,2017-18,C,18.47573839662447,1459.5833333333333
Bismack Biyombo,Magic,2017-18,F,11.783333333333333,35.35
Bismack Biyombo,Raptors,2015-16,C,22.047357723577235,1807.8833333333334
Bismack Biyombo,Suns,2021-22,C,14.05324074074074,505.9166666666667
Bismack Biyombo,Suns,2022-23,C,14.329508196721312,874.1
Bismack Biyombo,Thunder,2023-24,C,7.336666666666668,73.36666666666667
Blake Griffin,Celtics,2022-23,C,13.87560975609756,568.9
Blake Griffin,Clippers,2010-11,C,43.733333333333334,43.733333333333334
Blake Griffin,Clippers,2010-11,F,37.87366255144033,3067.766666666667
Blake Griffin,Clippers,2011-12,F,36.24141414141414,2391.9333333333334
Blake Griffin,Clippers,2012-13,F,32.480624999999996,2598.45
Blake Griffin,Clippers,2013-14,F,35.79145833333333,2863.3166666666666
Blake Griffin,Clippers,2014-15,F,35.16169154228856,2355.8333333333335
Blake Griffin,Clippers,2015-16,F,33.43666666666667,1170.2833333333333
Blake Griffin,Clippers,2016-17,F,34.036065573770486,2076.2
Blake Griffin,Clippers,2017-18,F,34.51060606060606,1138.85
Blake Griffin,Nets,2020-21,C,21.329545454545453,469.25
Blake Griffin,Nets,2020-21,F,22.754166666666666,91.01666666666667
Blake Griffin,Nets,2021-22,C,17.104710144927537,786.8166666666667
Blake Griffin,Nets,2021-22,F,17.128333333333334,171.28333333333333
Blake Griffin,Pistons,2017-18,F,33.239333333333335,830.9833333333333
Blake Griffin,Pistons,2018-19,F,34.964444444444446,2622.3333333333335
Blake Griffin,Pistons,2019-20,F,28.460185185185182,512.2833333333333
Blake Griffin,Pistons,2020-21,F,31.318333333333335,626.3666666666667
Blake Wesley,Spurs,2022-23,G,18.08243243243243,669.05
Blake Wesley,Spurs,2023-24,G,14.359562841530053,875.9333333333333
Boban Marjanovic,76ers,2018-19,C,13.862878787878788,304.98333333333335
Boban Marjanovic,Clippers,2017-18,C,8.325833333333332,166.51666666666665
Boban Marjanovic,Clippers,2018-19,C,10.435185185185185,375.6666666666667
Boban Marjanovic,Mavericks,2019-20,C,9.588636363636363,421.9
Boban Marjanovic,Mavericks,2020-21,C,8.221717171717172,271.31666666666666
Boban Marjanovic,Mavericks,2021-22,C,5.56231884057971,127.93333333333334
Boban Marjanovic,Pistons,2016-17,C,8.379047619047618,293.26666666666665
Boban Marjanovic,Pistons,2017-18,C,9.017543859649122,171.33333333333331
Boban Marjanovic,Rockets,2022-23,C,5.518279569892473,171.06666666666666
Boban Marjanovic,Rockets,2023-24,C,5.065476190476191,70.91666666666667
Boban Marjanovic,Spurs,2015-16,C,9.403395061728396,507.78333333333336
Bobby Portis,Bucks,2020-21,C,20.774583333333332,830.9833333333333
Bobby Portis,Bucks,2020-21,F,20.815384615384616,541.2
Bobby Portis,Bucks,2021-22,C,28.862962962962964,1818.3666666666668
Bobby Portis,Bucks,2021-22,F,23.331481481481482,209.98333333333335
Bobby Portis,Bucks,2022-23,C,23.515765765765767,870.0833333333334
Bobby Portis,Bucks,2022-23,F,28.737373737373737,948.3333333333334
Bobby Portis,Bucks,2023-24,C,24.339772727272727,1070.95
Bobby Portis,Bucks,2023-24,F,24.6640350877193,937.2333333333333
Bobby Portis,Bulls,2015-16,C,17.008333333333333,136.06666666666666
Bobby Portis,Bulls,2015-16,F,17.889814814814812,966.05
Bobby Portis,Bulls,2016-17,C,9.32,46.6
Bobby Portis,Bulls,2016-17,F,16.167796610169493,953.9
Bobby Portis,Bulls,2017-18,C,26.253333333333337,131.26666666666668
Bobby Portis,Bulls,2017-18,F,22.22426470588235,1511.25
Bobby Portis,Bulls,2018-19,C,24.4,122.0
Bobby Portis,Bulls,2018-19,F,24.029411764705884,408.5
Bobby Portis,Knicks,2019-20,C,22.24888888888889,333.73333333333335
Bobby Portis,Knicks,2019-20,F,20.779738562091502,1059.7666666666667
Bobby Portis,Wizards,2018-19,C,26.503333333333334,397.55
Bobby Portis,Wizards,2018-19,F,28.46923076923077,370.1
Bogdan Bogdanovic,Hawks,2020-21,F,25.15833333333333,50.31666666666666
Bogdan Bogdanovic,Hawks,2020-21,G,29.882936507936506,1255.0833333333333
Bogdan Bogdanovic,Hawks,2021-22,F,36.05555555555555,108.16666666666666
Bogdan Bogdanovic,Hawks,2021-22,G,29.00638888888889,1740.3833333333334
Bogdan Bogdanovic,Hawks,2022-23,F,30.97179487179487,402.6333333333333
Bogdan Bogdanovic,Hawks,2022-23,G,26.97520325203252,1105.9833333333333
Bogdan Bogdanovic,Hawks,2023-24,F,26.735714285714288,187.15
Bogdan Bogdanovic,Hawks,2023-24,G,30.75347222222222,2214.25
Bogdan Bogdanovic,Kings,2017-18,F,25.800877192982455,490.21666666666664
Bogdan Bogdanovic,Kings,2017-18,G,28.55819209039548,1684.9333333333334
Bogdan Bogdanovic,Kings,2018-19,F,28.616666666666667,887.1166666666667
Bogdan Bogdanovic,Kings,2018-19,G,27.18119658119658,1060.0666666666666
Bogdan Bogdanovic,Kings,2019-20,F,27.939393939393938,307.3333333333333
Bogdan Bogdanovic,Kings,2019-20,G,29.169333333333334,1458.4666666666667
Bojan Bogdanovic,Jazz,2019-20,F,33.060317460317464,2082.8
Bojan Bogdanovic,Jazz,2020-21,F,30.77175925925926,2215.5666666666666
Bojan Bogdanovic,Jazz,2021-22,F,30.88816425120773,2131.2833333333333
Bojan Bogdanovic,Knicks,2023-24,F,19.20977011494253,557.0833333333334
Bojan Bogdanovic,Nets,2014-15,F,20.482758620689655,594.0
Bojan Bogdanovic,Nets,2014-15,G,25.71156462585034,1259.8666666666666
Bojan Bogdanovic,Nets,2015-16,F,25.91700680272109,1269.9333333333334
Bojan Bogdanovic,Nets,2015-16,G,28.157222222222224,844.7166666666667
Bojan Bogdanovic,Nets,2016-17,F,26.708130081300812,1095.0333333333333
Bojan Bogdanovic,Nets,2016-17,G,27.66309523809524,387.28333333333336
Bojan Bogdanovic,Pacers,2017-18,F,30.80625,2464.5
Bojan Bogdanovic,Pacers,2018-19,F,31.76625514403292,2573.0666666666666
Bojan Bogdanovic,Pistons,2022-23,F,32.08276836158192,1892.8833333333334
Bojan Bogdanovic,Pistons,2023-24,F,32.8922619047619,920.9833333333333
Bojan Bogdanovic,Wizards,2016-17,F,23.09807692307692,600.55
Bol Bol,Magic,2022-23,C,20.964583333333334,167.71666666666667
Bol Bol,Magic,2022-23,F,21.576075268817206,1337.7166666666667
Bol Bol,Nuggets,2019-20,F,12.41904761904762,86.93333333333334
Bol Bol,Nuggets,2020-21,F,4.9890625,159.65
Bol Bol,Nuggets,2021-22,F,5.773809523809524,80.83333333333333
Bol Bol,Suns,2023-24,F,10.908139534883722,469.05
Bones Hyland,Clippers,2022-23,G,18.947619047619046,265.26666666666665
Bones Hyland,Clippers,2023-24,G,14.600900900900902,540.2333333333333
Bones Hyland,Nuggets,2021-22,G,18.98333333333333,1309.85
Bones Hyland,Nuggets,2022-23,G,19.52936507936508,820.2333333333333
Bonzie Colson,Bucks,2018-19,F,14.588888888888889,43.766666666666666
Bonzie Colson,Bucks,2018-19,G,10.943333333333333,54.71666666666667
Boris Diaw,Bobcats,2010-11,F,33.88170731707317,2778.3
Boris Diaw,Bobcats,2011-12,C,30.602083333333333,244.81666666666666
Boris Diaw,Bobcats,2011-12,F,26.675862068965518,773.6
Boris Diaw,Jazz,2016-17,C,14.633333333333333,14.633333333333333
Boris Diaw,Jazz,2016-17,F,17.611805555555556,1268.05
Boris Diaw,Spurs,2011-12,C,21.508333333333333,86.03333333333333
Boris Diaw,Spurs,2011-12,F,20.01875,320.3
Boris Diaw,Spurs,2012-13,C,22.368939393939396,984.2333333333333
Boris Diaw,Spurs,2012-13,F,23.371505376344086,724.5166666666667
Boris Diaw,Spurs,2013-14,C,25.44382716049383,1373.9666666666667
Boris Diaw,Spurs,2013-14,F,24.006666666666664,600.1666666666666
Boris Diaw,Spurs,2014-15,C,24.78055555555556,1338.15
Boris Diaw,Spurs,2014-15,F,23.93395061728395,646.2166666666667
Boris Diaw,Spurs,2015-16,C,18.46914893617021,868.05
Boris Diaw,Spurs,2015-16,F,17.844252873563217,517.4833333333333
Brad Miller,Rockets,2010-11,C,16.92361111111111,1015.4166666666666
Brad Miller,Timberwolves,2011-12,C,9.722222222222223,145.83333333333334
Brad Wanamaker,Celtics,2018-19,G,9.517129629629629,342.6166666666667
Brad Wanamaker,Celtics,2019-20,G,19.283568075117373,1369.1333333333334
Brad Wanamaker,Hornets,2020-21,G,19.46287878787879,428.18333333333334
Brad Wanamaker,Pacers,2021-22,G,13.29621212121212,292.51666666666665
Brad Wanamaker,Warriors,2020-21,G,16.02948717948718,625.15
Brad Wanamaker,Wizards,2021-22,G,27.1,27.1
Bradley Beal,Suns,2023-24,G,33.33490566037736,1766.75
Bradley Beal,Wizards,2012-13,F,31.07777777777778,93.23333333333333
Bradley Beal,Wizards,2012-13,G,31.15754716981132,1651.35
Bradley Beal,Wizards,2013-14,G,34.65867579908676,2530.0833333333335
Bradley Beal,Wizards,2014-15,F,25.95,25.95
Bradley Beal,Wizards,2014-15,G,33.57311827956989,2081.5333333333333
Bradley Beal,Wizards,2015-16,G,31.05969696969697,1708.2833333333333
Bradley Beal,Wizards,2016-17,G,34.85757575757576,2684.0333333333333
Bradley Beal,Wizards,2017-18,G,36.30121951219512,2976.7
Bradley Beal,Wizards,2018-19,G,36.922357723577235,3027.633333333333
Bradley Beal,Wizards,2019-20,F,33.16481481481482,298.48333333333335
Bradley Beal,Wizards,2019-20,G,36.55486111111111,1754.6333333333332
Bradley Beal,Wizards,2020-21,F,36.955128205128204,480.4166666666667
Bradley Beal,Wizards,2020-21,G,35.4595744680851,1666.6
Bradley Beal,Wizards,2021-22,G,35.97375,1438.95
Bradley Beal,Wizards,2022-23,G,33.45933333333333,1672.9666666666667
Brandan Wright,Celtics,2014-15,F,10.7,85.6
Brandan Wright,Grizzlies,2015-16,C,15.330000000000002,76.65
Brandan Wright,Grizzlies,2015-16,F,19.354761904761904,135.48333333333332
Brandan Wright,Grizzlies,2016-17,C,18.972916666666666,151.78333333333333
Brandan Wright,Grizzlies,2016-17,F,14.754166666666666,295.0833333333333
Brandan Wright,Grizzlies,2017-18,C,15.781666666666666,157.81666666666666
Brandan Wright,Grizzlies,2017-18,F,12.218627450980392,207.71666666666667
Brandan Wright,Mavericks,2011-12,C,16.425925925925927,591.3333333333334
Brandan Wright,Mavericks,2011-12,F,15.393589743589745,200.11666666666667
Brandan Wright,Mavericks,2012-13,C,18.225850340136052,893.0666666666666
Brandan Wright,Mavericks,2012-13,F,17.046666666666667,255.7
Brandan Wright,Mavericks,2013-14,C,18.55719696969697,816.5166666666667
Brandan Wright,Mavericks,2013-14,F,18.635714285714283,260.9
Brandan Wright,Mavericks,2014-15,C,18.656521739130437,429.1
Brandan Wright,Mavericks,2014-15,F,18.966666666666665,75.86666666666666
Brandan Wright,Nets,2010-11,F,11.4875,183.8
Brandan Wright,Rockets,2017-18,F,15.333333333333334,15.333333333333334
Brandan Wright,Suns,2014-15,C,21.450416666666666,858.0166666666667
Brandan Wright,Warriors,2010-11,C,8.770833333333334,70.16666666666667
Brandan Wright,Warriors,2010-11,F,9.594871794871795,124.73333333333333
Brandin Podziemski,Warriors,2023-24,F,30.244444444444444,90.73333333333333
Brandin Podziemski,Warriors,2023-24,G,26.44413145539906,1877.5333333333333
Brandon Bass,Celtics,2011-12,C,29.825,119.3
Brandon Bass,Celtics,2011-12,F,31.79909090909091,1748.95
Brandon Bass,Celtics,2012-13,C,28.826666666666664,144.13333333333333
Brandon Bass,Celtics,2012-13,F,27.56798245614035,2095.1666666666665
Brandon Bass,Celtics,2013-14,F,27.639024390243904,2266.4
Brandon Bass,Celtics,2014-15,C,24.93974358974359,324.21666666666664
Brandon Bass,Celtics,2014-15,F,23.25314009661836,1604.4666666666667
Brandon Bass,Clippers,2016-17,F,11.09326923076923,576.85
Brandon Bass,Lakers,2015-16,F,20.339646464646467,1342.4166666666667
Brandon Bass,Magic,2010-11,C,23.85,23.85
Brandon Bass,Magic,2010-11,F,26.08511111111111,1956.3833333333334
Brandon Boston Jr.,Clippers,2021-22,G,14.906862745098039,760.25
Brandon Boston Jr.,Clippers,2022-23,G,11.288636363636364,248.35
Brandon Boston Jr.,Clippers,2023-24,G,10.786458333333334,345.1666666666667
Brandon Clarke,Grizzlies,2019-20,C,22.925757575757576,252.18333333333334
Brandon Clarke,Grizzlies,2019-20,F,22.29432624113475,1047.8333333333333
Brandon Clarke,Grizzlies,2020-21,C,22.75952380952381,159.31666666666666
Brandon Clarke,Grizzlies,2020-21,F,24.143589743589743,1255.4666666666667
Brandon Clarke,Grizzlies,2021-22,C,19.781578947368423,375.85
Brandon Clarke,Grizzlies,2021-22,F,19.337407407407404,870.1833333333333
Brandon Clarke,Grizzlies,2022-23,C,22.098148148148148,397.76666666666665
Brandon Clarke,Grizzlies,2022-23,F,18.220175438596492,692.3666666666667
Brandon Clarke,Grizzlies,2023-24,C,19.683333333333334,19.683333333333334
Brandon Clarke,Grizzlies,2023-24,F,22.926666666666666,114.63333333333333
Brandon Davies,76ers,2013-14,F,11.275816993464053,575.0666666666667
Brandon Davies,76ers,2014-15,F,18.944166666666668,378.8833333333333
Brandon Davies,Nets,2014-15,F,6.285714285714286,44.0
Brandon Goodwin,Cavaliers,2021-22,G,13.931018518518519,501.51666666666665
Brandon Goodwin,Hawks,2019-20,G,12.661274509803922,430.48333333333335
Brandon Goodwin,Hawks,2020-21,G,13.182269503546099,619.5666666666666
Brandon Goodwin,Nuggets,2018-19,G,3.5656250000000003,57.050000000000004
Brandon Ingram,Lakers,2016-17,F,28.87155172413793,1674.55
Brandon Ingram,Lakers,2016-17,G,28.796031746031748,604.7166666666667
Brandon Ingram,Lakers,2017-18,F,33.61737588652482,1580.0166666666667
Brandon Ingram,Lakers,2017-18,G,32.88055555555555,394.56666666666666
Brandon Ingram,Lakers,2018-19,F,36.197500000000005,723.95
Brandon Ingram,Lakers,2018-19,G,32.3921875,1036.55
Brandon Ingram,Pelicans,2019-20,F,33.92634408602151,2103.4333333333334
Brandon Ingram,Pelicans,2020-21,F,34.3016393442623,2092.4
Brandon Ingram,Pelicans,2021-22,F,33.985454545454544,1869.2
Brandon Ingram,Pelicans,2022-23,F,34.17962962962963,1538.0833333333333
Brandon Ingram,Pelicans,2023-24,F,32.8546875,2102.7
Brandon Jennings,Bucks,2010-11,G,34.42407407407408,2168.7166666666667
Brandon Jennings,Bucks,2011-12,G,35.323232323232325,2331.3333333333335
Brandon Jennings,Bucks,2012-13,G,36.211875,2896.95
Brandon Jennings,Bucks,2017-18,G,14.653571428571428,205.15
Brandon Jennings,Knicks,2016-17,G,24.620114942528737,1427.9666666666667
Brandon Jennings,Magic,2015-16,G,18.070666666666668,451.76666666666665
Brandon Jennings,Pistons,2013-14,G,34.10166666666667,2728.133333333333
Brandon Jennings,Pistons,2014-15,G,28.60528455284553,1172.8166666666666
Brandon Jennings,Pistons,2015-16,G,18.07608695652174,415.75
Brandon Jennings,Wizards,2016-17,G,16.23985507246377,373.51666666666665
Brandon Knight,Bucks,2013-14,G,33.33472222222222,2400.1
Brandon Knight,Bucks,2014-15,G,32.461858974358975,1688.0166666666667
Brandon Knight,Cavaliers,2018-19,G,22.904938271604937,618.4333333333333
Brandon Knight,Cavaliers,2019-20,G,15.083333333333334,241.33333333333334
Brandon Knight,Mavericks,2021-22,G,12.906666666666666,64.53333333333333
Brandon Knight,Pistons,2011-12,G,32.25025252525253,2128.516666666667
Brandon Knight,Pistons,2012-13,G,31.53933333333333,2365.45
Brandon Knight,Pistons,2019-20,G,24.572222222222223,221.15
Brandon Knight,Rockets,2018-19,G,9.843055555555555,118.11666666666666
Brandon Knight,Suns,2014-15,G,31.562121212121212,347.18333333333334
Brandon Knight,Suns,2015-16,G,35.96923076923077,1870.4
Brandon Knight,Suns,2016-17,G,21.1070987654321,1139.7833333333333
Brandon Miller,Hornets,2023-24,F,32.64195402298851,946.6166666666667
Brandon Miller,Hornets,2023-24,G,31.919629629629632,1436.3833333333334
Brandon Paul,Spurs,2017-18,F,8.99765625,575.85
Brandon Roy,Timberwolves,2012-13,G,24.373333333333335,121.86666666666667
Brandon Roy,Trail Blazers,2010-11,G,27.866312056737588,1309.7166666666667
Brandon Rush,Jazz,2013-14,G,10.999561403508773,417.98333333333335
Brandon Rush,Pacers,2010-11,F,19.453333333333333,97.26666666666667
Brandon Rush,Pacers,2010-11,G,26.72016129032258,1656.6499999999999
Brandon Rush,Timberwolves,2016-17,F,17.166666666666668,51.5
Brandon Rush,Timberwolves,2016-17,G,22.236363636363635,978.4
Brandon Rush,Warriors,2011-12,F,26.518579234972677,1617.6333333333332
Brandon Rush,Warriors,2011-12,G,24.9625,99.85
Brandon Rush,Warriors,2012-13,F,12.675,25.35
Brandon Rush,Warriors,2014-15,F,8.214141414141414,271.06666666666666
Brandon Rush,Warriors,2015-16,F,14.563145539906104,1033.9833333333333
Brandon Rush,Warriors,2015-16,G,20.766666666666666,20.766666666666666
Brandon Sampson,Bulls,2018-19,F,21.38888888888889,64.16666666666667
Brandon Sampson,Bulls,2018-19,G,13.648484848484848,150.13333333333333
Brandon Williams,Mavericks,2023-24,G,6.63921568627451,112.86666666666667
Brandon Williams,Trail Blazers,2021-22,G,26.654861111111114,639.7166666666667
Brendan Haywood,Bobcats,2012-13,C,19.050819672131148,1162.1
Brendan Haywood,Cavaliers,2014-15,C,5.41060606060606,119.03333333333333
Brendan Haywood,Mavericks,2010-11,C,18.491435185185182,1331.3833333333332
Brendan Haywood,Mavericks,2011-12,C,21.21944444444444,1145.85
Brian Bowen II,Pacers,2019-20,F,5.177777777777778,31.066666666666666
Brian Bowen II,Pacers,2020-21,F,2.477777777777778,14.866666666666667
Brian Cardinal,Mavericks,2010-11,F,11.035714285714286,618.0
Brian Cardinal,Mavericks,2011-12,F,6.290909090909091,276.8
Brian Roberts,Hornets,2012-13,G,16.971153846153847,1323.75
Brian Roberts,Hornets,2014-15,G,18.471064814814817,1329.9166666666667
Brian Roberts,Hornets,2015-16,G,11.116111111111111,333.48333333333335
Brian Roberts,Hornets,2016-17,G,10.152845528455284,416.26666666666665
Brian Roberts,Pelicans,2013-14,G,23.15,1666.8
Brian Roberts,Trail Blazers,2015-16,G,6.507936507936508,136.66666666666666
Briante Weber,Grizzlies,2015-16,G,27.655555555555555,165.93333333333334
Briante Weber,Grizzlies,2017-18,G,23.75,118.75
Briante Weber,Heat,2015-16,G,2.716666666666667,2.716666666666667
Briante Weber,Hornets,2016-17,G,12.238461538461538,159.1
Briante Weber,Rockets,2017-18,G,9.058974358974359,117.76666666666667
Briante Weber,Warriors,2016-17,G,6.552380952380952,45.86666666666667
Brice Sensabaugh,Jazz,2023-24,F,18.261458333333334,584.3666666666667
Brodric Thomas,Cavaliers,2020-21,F,13.39702380952381,375.1166666666667
Brodric Thomas,Celtics,2021-22,F,4.9875,59.85
Brodric Thomas,Rockets,2020-21,F,6.0375,24.15
Brook Lopez,Bucks,2018-19,C,28.66152263374486,2321.5833333333335
Brook Lopez,Bucks,2019-20,C,26.72083333333333,1817.0166666666667
Brook Lopez,Bucks,2020-21,C,27.16857142857143,1901.8
Brook Lopez,Bucks,2021-22,C,22.95384615384615,298.4
Brook Lopez,Bucks,2022-23,C,30.41645299145299,2372.483333333333
Brook Lopez,Bucks,2023-24,C,30.520464135021097,2411.116666666667
Brook Lopez,Lakers,2017-18,C,23.44617117117117,1735.0166666666667
Brook Lopez,Nets,2010-11,C,35.229471544715445,2888.8166666666666
Brook Lopez,Nets,2011-12,C,27.193333333333335,135.96666666666667
Brook Lopez,Nets,2012-13,C,30.451801801801803,2253.4333333333334
Brook Lopez,Nets,2013-14,C,31.377450980392155,533.4166666666666
Brook Lopez,Nets,2014-15,C,29.171064814814812,2100.3166666666666
Brook Lopez,Nets,2015-16,C,33.65296803652968,2456.6666666666665
Brook Lopez,Nets,2016-17,C,29.628,2222.1
Bruce Brown,Nets,2020-21,C,21.65,21.65
Bruce Brown,Nets,2020-21,F,21.500877192982454,817.0333333333333
Bruce Brown,Nets,2020-21,G,23.55448717948718,612.4166666666666
Bruce Brown,Nets,2021-22,F,24.95245901639344,1522.1
Bruce Brown,Nets,2021-22,G,22.903030303030302,251.93333333333334
Bruce Brown,Nuggets,2022-23,F,27.458333333333332,1263.0833333333333
Bruce Brown,Nuggets,2022-23,G,29.894117647058824,1016.4
Bruce Brown,Pacers,2023-24,F,27.15,27.15
Bruce Brown,Pacers,2023-24,G,29.7953125,953.45
Bruce Brown,Pistons,2018-19,F,18.378070175438598,698.3666666666667
Bruce Brown,Pistons,2018-19,G,20.85925925925926,750.9333333333334
Bruce Brown,Pistons,2019-20,F,25.21,126.05000000000001
Bruce Brown,Pistons,2019-20,G,28.454716981132073,1508.1
Bruce Brown,Raptors,2023-24,F,28.48645833333333,455.7833333333333
Bruce Brown,Raptors,2023-24,G,23.83425925925926,429.01666666666665
Bruno Caboclo,Grizzlies,2018-19,F,23.52107843137255,799.7166666666667
Bruno Caboclo,Grizzlies,2019-20,F,8.725,191.95
Bruno Caboclo,Kings,2017-18,F,9.961666666666668,99.61666666666667
Bruno Caboclo,Raptors,2014-15,F,2.9270833333333335,23.416666666666668
Bruno Caboclo,Raptors,2015-16,F,7.113888888888888,42.68333333333333
Bruno Caboclo,Raptors,2016-17,F,4.477777777777778,40.3
Bruno Caboclo,Raptors,2017-18,F,3.3416666666666663,6.683333333333333
Bruno Caboclo,Rockets,2019-20,F,6.533333333333333,52.266666666666666
Bruno Caboclo,Rockets,2020-21,F,6.072222222222222,36.43333333333333
Bruno Fernando,Celtics,2021-22,F,2.9125,58.25
Bruno Fernando,Hawks,2019-20,C,12.376100628930816,655.9333333333333
Bruno Fernando,Hawks,2019-20,F,18.877777777777776,56.63333333333333
Bruno Fernando,Hawks,2020-21,C,6.846969696969697,225.95
Bruno Fernando,Hawks,2022-23,C,5.604761904761905,39.233333333333334
Bruno Fernando,Hawks,2022-23,F,2.1,2.1
Bruno Fernando,Hawks,2023-24,C,15.162592592592592,682.3166666666666
Bruno Fernando,Rockets,2021-22,C,10.272916666666667,82.18333333333334
Bruno Fernando,Rockets,2021-22,F,6.075,12.15
Bruno Fernando,Rockets,2022-23,C,11.966025641025642,311.1166666666667
Bruno Fernando,Rockets,2022-23,F,10.536666666666667,52.68333333333334
Bryce Dejean-Jones,Pelicans,2015-16,G,19.89761904761905,278.56666666666666
Bryce McGowens,Hornets,2022-23,F,18.26359649122807,694.0166666666667
Bryce McGowens,Hornets,2022-23,G,11.625,93.0
Bryce McGowens,Hornets,2023-24,F,15.547872340425531,730.75
Bryce McGowens,Hornets,2023-24,G,12.569444444444445,150.83333333333334
Bryn Forbes,Bucks,2020-21,G,19.34785714285714,1354.35
Bryn Forbes,Nuggets,2021-22,G,17.43190476190476,610.1166666666667
